Total sats: 16978
Beginning main integration...
         7556259851 function calls (7555909580 primitive calls) in 23177.904 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 17401.012 17401.012 23177.908 23177.908 satEvol.py:1(<module>)
7334496000 2165.976    0.000 2165.976    0.000 KeplerTools.py:120(getXYZVVV)
   432000 1904.407    0.004 1904.407    0.004 _kdtree.py:608(query_pairs)
   432000 1217.588    0.003 1591.286    0.004 _kdtree.py:353(__init__)
      140    0.000    0.000    0.000    0.000 font_manager.py:1154(get_default_size)
     20/4    0.000    0.000    0.000    0.000 string.py:169(_vformat)
       34    0.000    0.000    0.000    0.000 base64.py:51(b64encode)
      544    0.000    0.000    0.000    0.000 old_models.py:119(inner_models)
       19    0.000    0.000    0.000    0.000 crs.py:108(to_proj4_params)
        8    0.000    0.000    0.001    0.000 axis.py:2602(_init)
       35    0.000    0.000    0.002    0.000 codegen.py:569(create_ir_module)
       16    0.000    0.000    0.000    0.000 inline_closurecall.py:879(_add_definitions)
        4    0.000    0.000    1.473    0.368 backend_agg.py:375(draw)
      212    0.000    0.000    0.000    0.000 {built-in method math.cos}
      144    0.000    0.000    0.000    0.000 font_manager.py:934(set_math_fontfamily)
       28    0.000    0.000    0.001    0.000 transforms.py:2790(get_transformed_path_and_affine)
        4    0.000    0.000    0.013    0.003 extras.py:307(__call__)
      104    0.000    0.000    0.000    0.000 old_builtins.py:436(generic)
       38    0.000    0.000    0.000    0.000 bytecode.py:254(__init__)
       82    0.000    0.000    0.000    0.000 old_builtins.py:552(generic)
      272    0.000    0.000    0.000    0.000 typed_passes.py:42(fallback_context)
       31    0.000    0.000    0.000    0.000 interpreter.py:2995(op_COMPARE_OP)
       39    0.000    0.000    0.003    0.000 base.py:658(get_return_value)
       79    0.000    0.000    0.007    0.000 __init__.py:1018(<genexpr>)
       32    0.000    0.000    0.000    0.000 artist.py:44(allow_rasterization)
        1    0.000    0.000    0.091    0.091 npyimpl.py:377(_build_array)
        9    0.000    0.000    0.000    0.000 _base.py:2583(update_datalim)
        1    0.000    0.000    0.001    0.001 targets.py:1(<module>)
       22    0.000    0.000    0.000    0.000 builder.py:597(fcmp_ordered)
      313    0.000    0.000    0.000    0.000 targetconfig.py:34(type)
       64    0.000    0.000    0.001    0.000 interpreter.py:3394(op_CALL_METHOD)
        6    0.000    0.000    0.000    0.000 numeric.py:2706(extend_all)
       24    0.000    0.000    0.000    0.000 _base.py:1224(_set_artist_props)
      155    0.000    0.000    0.000    0.000 inline_closurecall.py:807(debug_print)
      139    0.000    0.000    0.000    0.000 pyparsing.py:2587(__eq__)
      292    0.000    0.000    0.000    0.000 fromnumeric.py:2606(_all_dispatcher)
       10    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
       35    0.000    0.000    0.000    0.000 codegen.py:1048(resolve)
       64    0.000    0.000    0.000    0.000 core.py:1317(_replace_dtype_fields_recursive)
       24    0.000    0.000    0.001    0.000 typing.py:1223(__getitem__)
       64    0.000    0.000    0.001    0.000 interpreter.py:3391(op_LOAD_METHOD)
       88    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       22    0.000    0.000    0.000    0.000 templates.py:1218(wrapper)
       14    0.000    0.000    0.007    0.000 arrayobj.py:2794(array_shape)
       14    0.000    0.000    0.003    0.000 crs.py:1316(__init__)
        7    0.000    0.000    0.002    0.000 linecache.py:80(updatecache)
       76    0.000    0.000    0.000    0.000 dataclasses.py:448(_field_init)
      104    0.000    0.000    0.000    0.000 enumdecl.py:48(generic)
      112    0.000    0.000    0.000    0.000 bytecode.py:44(get_code_object)
       52    0.000    0.000    0.000    0.000 collections.py:722(<listcomp>)
        8    0.000    0.000    0.001    0.000 axis.py:2378(_init)
       76    0.000    0.000    0.000    0.000 dataclasses.py:286(__init__)
        8    0.000    0.000    0.002    0.000 base.py:430(buffer)
       19    0.000    0.000    0.004    0.000 crs.py:674(__init__)
        8    0.000    0.000    0.005    0.001 scale.py:120(set_default_locators_and_formatters)
       39    0.000    0.000    0.000    0.000 transforms.py:1324(__init_subclass__)
       62    0.000    0.000    0.000    0.000 patches.py:2372(_register_style)
      144    0.000    0.000    0.000    0.000 patch.py:239(<genexpr>)
       44    0.000    0.000    0.000    0.000 pyparsing.py:946(copy)
      551    0.000    0.000    0.000    0.000 byteflow.py:1809(pc_initial)
       76    0.000    0.000    0.002    0.000 controlflow.py:263(backbone)
       63    0.000    0.000    0.000    0.000 core.py:3756(_get_data)
        1    0.000    0.000    0.006    0.006 pyparsing.py:6398(pyparsing_common)
       45    0.000    0.000    0.000    0.000 contextlib.py:496(callback)
       56    0.000    0.000    0.000    0.000 arrayobj.py:393(<listcomp>)
       64    0.000    0.000    0.001    0.000 backend_bases.py:604(new_gc)
       69    0.000    0.000    0.000    0.000 targetconfig.py:161(__init__)
       36    0.000    0.000    0.000    0.000 codegen.py:888(_object_compiled_hook)
       18    0.000    0.000    0.002    0.000 ticker.py:737(set_locs)
       16    0.000    0.000    0.009    0.001 axis.py:1696(grid)
       10    0.000    0.000    0.004    0.000 _fontconfig_pattern.py:77(parse_fontconfig_pattern)
       40    0.000    0.000    0.001    0.000 cloudpickle.py:1307(reducer_override)
       32    0.000    0.000    0.004    0.000 _base.py:3970(set_ylim)
      437    0.000    0.000    0.000    0.000 abstract.py:479(key)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
      133    0.000    0.000    0.000    0.000 pathlib.py:631(__fspath__)
       80    0.000    0.000    0.000    0.000 backend_bases.py:376(cycle_or_default)
       10    0.000    0.000    0.000    0.000 _version.py:55(__init__)
        1    0.000    0.000    0.016    0.016 geoaxes.py:1(<module>)
       25    0.000    0.000    0.001    0.000 typing.py:2249(<dictcomp>)
        1    0.000    0.000    0.033    0.033 patches.py:1(<module>)
       25    0.000    0.000    0.000    0.000 cpu_options.py:25(__init__)
       80    0.000    0.000    0.000    0.000 transforms.py:353(height)
       34    0.000    0.000    0.001    0.000 funcdesc.py:117(llvm_cpython_wrapper_name)
       34    0.000    0.000    0.005    0.000 callconv.py:152(decode_arguments)
       34    0.000    0.000    0.002    0.000 controlflow.py:305(topo_sort)
        4    0.000    0.000    0.000    0.000 figure.py:123(__init__)
       39    0.000    0.000    0.000    0.000 types.py:237(_to_string)
      135    0.000    0.000    0.000    0.000 typing.py:223(_check_generic)
       66    0.000    0.000    0.001    0.000 pyparsing.py:2138(__add__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1351(ParserElement)
       40    0.000    0.000    0.000    0.000 lowering.py:1409(<listcomp>)
       36    0.000    0.000    0.002    0.000 cgutils.py:900(if_zero)
       93    0.000    0.000    0.000    0.000 interpreter.py:1753(get_global_value)
        4    0.000    0.000    0.003    0.001 _base.py:858(_init_axis)
       92    0.000    0.000    0.000    0.000 dispatcher.py:182(__exit__)
       59    0.000    0.000    0.002    0.000 {method 'any' of 'numpy.ndarray' objects}
       40    0.000    0.000    0.000    0.000 pickle.py:322(_getattribute)
       28    0.000    0.000    0.001    0.000 pythonapi.py:1370(build_dynamic_excinfo_struct)
       58    0.000    0.000    0.000    0.000 artist.py:622(get_snap)
       21    0.000    0.000    0.001    0.000 pythonapi.py:873(gil_release)
       68    0.000    0.000    0.003    0.000 itanium_mangler.py:183(mangle_args)
       35    0.000    0.000    0.001    0.000 passmanagers.py:389(add_instruction_combining_pass)
       76    0.000    0.000    0.001    0.000 base.py:940(__bool__)
        8    0.000    0.000    0.278    0.035 backend_bases.py:1987(_switch_canvas_and_return_print_method)
        1    0.000    0.000    0.001    0.001 case.py:1(<module>)
        5    0.000    0.000    0.085    0.017 __init__.py:1518(inner)
       34    0.000    0.000    0.007    0.000 funcdesc.py:187(from_specialized_function)
      536    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
      340    0.000    0.000    0.000    0.000 text.py:1345(get_usetex)
       27    0.000    0.000    0.000    0.000 imputils.py:187(user_function)
       61    0.000    0.000    0.000    0.000 _internal.py:32(<listcomp>)
      100    0.000    0.000    0.000    0.000 byteflow.py:1224(<listcomp>)
      292    0.000    0.000    0.000    0.000 instructions.py:322(cond)
       86    0.000    0.000    0.001    0.000 typeinfer.py:1013(seed_type)
      113    0.000    0.000    0.000    0.000 old_models.py:34(__init__)
       96    0.000    0.000    0.000    0.000 lines.py:1377(set_solid_joinstyle)
       41    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
        1    0.000    0.000    0.021    0.021 colors.py:1(<module>)
       40    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
      158    0.000    0.000    0.000    0.000 functions.py:496(_get_object)
       68    0.000    0.000    0.003    0.000 itanium_mangler.py:187(<listcomp>)
       16    0.000    0.000    0.000    0.000 interpreter.py:2394(op_LOAD_DEREF)
       38    0.000    0.000    0.000    0.000 ir.py:55(from_function_id)
      152    0.000    0.000    0.000    0.000 controlflow.py:81(<listcomp>)
      322    0.000    0.000    0.000    0.000 rcsetup.py:893(_convert_validator_spec)
        1    0.000    0.000    0.000    0.000 container.py:42(BarContainer)
        2    0.000    0.000    0.002    0.001 _matfuncs.py:1(<module>)
      453    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
      133    0.000    0.000    0.000    0.000 llvm_bindings.py:16(_inlining_threshold)
       23    0.000    0.000    0.000    0.000 backend_pdf.py:1455(alphaState)
        6    0.000    0.000    0.010    0.002 geoaxes.py:526(_update_title_position)
        1    0.000    0.000    0.006    0.006 font_manager.py:1(<module>)
       96    0.000    0.000    0.000    0.000 lines.py:1425(set_solid_capstyle)
       57    0.000    0.000    0.001    0.000 cgutils.py:455(is_not_null)
       28    0.000    0.000    0.001    0.000 old_numbers.py:1295(integer_to_float)
        1    0.000    0.000    0.000    0.000 colors.py:78(<dictcomp>)
       35    0.000    0.000    0.001    0.000 passmanagers.py:365(add_jump_threading_pass)
        1    0.000    0.000    0.000    0.000 _special_sparse_arrays.py:756(MikotaK)
       25    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       96    0.000    0.000    0.000    0.000 ticker.py:2017(closeto)
       54    0.000    0.000    0.000    0.000 dispatcher.py:696(_callback_add_timer)
      551    0.000    0.000    0.000    0.000 old_models.py:239(as_argument)
        2    0.000    0.000    0.000    0.000 {method 'enumerate_versions' of 'gi.Repository' objects}
        5    0.000    0.000    0.000    0.000 decorator.py:144(make)
       26    0.000    0.000    0.000    0.000 patches.py:792(_convert_units)
       40    0.000    0.000    0.001    0.000 types.py:620(format_constant)
        1    0.000    0.000    0.001    0.001 rrule.py:1(<module>)
       24    0.000    0.000    0.000    0.000 axis.py:888(reset_ticks)
       52    0.000    0.000    0.000    0.000 _collections_abc.py:844(values)
       60    0.000    0.000    0.001    0.000 text.py:1194(set_position)
        1    0.000    0.000    0.000    0.000 datetime.py:1563(datetime)
       50    0.000    0.000    0.001    0.000 patches.py:388(_set_facecolor)
       28    0.000    0.000    0.000    0.000 artist.py:263(have_units)
       48    0.000    0.000    0.000    0.000 ticker.py:2027(le)
        2    0.000    0.000    0.000    0.000 targetconfig.py:92(__init__)
       39    0.000    0.000    0.000    0.000 consts.py:18(__init__)
        1    0.000    0.000    0.003    0.003 blas.py:1(<module>)
      743    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       22    0.000    0.000    0.001    0.000 core.py:1593(make_mask)
       98    0.000    0.000    0.000    0.000 rcsetup.py:77(__call__)
        1    0.000    0.000    0.000    0.000 TupleVariation.py:37(TupleVariation)
      100    0.000    0.000    0.000    0.000 interpreter.py:2526(<listcomp>)
       36    0.000    0.000    0.000    0.000 inspect.py:2787(args)
        4    0.000    0.000    0.000    0.000 transforms.py:599(padded)
       34    0.000    0.000    0.003    0.000 packer.py:104(from_arguments)
       84    0.000    0.000    0.000    0.000 {built-in method math.log10}
      120    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
       40    0.000    0.000    0.000    0.000 transforms.py:1836(is_separable)
      398    0.000    0.000    0.000    0.000 enum.py:796(name)
       34    0.000    0.000    0.000    0.000 weakref.py:134(__getitem__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2766(NavigationToolbar2)
        4    0.000    0.000    0.015    0.004 axis.py:2665(_update_label_position)
        1    0.000    0.000    0.000    0.000 figure.py:118(FigureBase)
        8    0.000    0.000   41.673    5.209 collections.py:1014(draw)
        4    0.000    0.000    0.000    0.000 ast.py:54(literal_eval)
       25    0.000    0.000    0.000    0.000 auxfuncs.py:618(l_or)
       28    0.000    0.000    0.000    0.000 _decomp_lu.py:14(<listcomp>)
      168    0.000    0.000    0.001    0.000 __init__.py:389(<genexpr>)
       90    0.000    0.000    0.000    0.000 __init__.py:420(_make)
        8    0.000    0.000    0.025    0.003 axis.py:1337(get_tightbbox)
        4    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      113    0.000    0.000    0.000    0.000 byteflow.py:2066(<dictcomp>)
     16/8    0.000    0.000    0.001    0.000 transforms.py:2361(frozen)
        1    0.000    0.000    0.001    0.001 _text_helpers.py:1(<module>)
      119    0.000    0.000    0.000    0.000 old_models.py:539(get_data_type)
       13    0.000    0.000    0.003    0.000 functools.py:732(_compose_mro)
        1    0.000    0.000    0.000    0.000 _cm_bivar.py:1(<module>)
       15    0.000    0.000    0.000    0.000 _base.py:1068(get_yaxis_text1_transform)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
      209    0.000    0.000    0.000    0.000 enum.py:245(<genexpr>)
       45    0.000    0.000    0.000    0.000 inspect.py:1349(formatannotation)
        1    0.000    0.000    0.003    0.003 _g_l_y_f.py:1(<module>)
      102    0.000    0.000    0.000    0.000 registry.py:32(typing_context)
       70    0.000    0.000    0.000    0.000 text.py:430(<listcomp>)
       26    0.000    0.000    0.000    0.000 collections.py:603(set_linestyle)
       24    0.000    0.000    0.000    0.000 dviread.py:184(decorate)
      156    0.000    0.000    0.000    0.000 cbook.py:2325(_is_jax_array)
      578    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
      186    0.000    0.000    0.000    0.000 module.py:209(<listcomp>)
      171    0.000    0.000    0.000    0.000 cpu.py:113(codegen)
        5    0.000    0.000    0.001    0.000 errors.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _geometry.py:465(get_num_interior_rings)
        1    0.000    0.000    0.001    0.001 geod.py:1(<module>)
        1    0.000    0.000    0.002    0.002 ExifTags.py:20(Base)
       35    0.000    0.000    0.038    0.001 codegen.py:1413(_add_module)
       32    0.000    0.000    0.001    0.000 old_tupleobj.py:389(<listcomp>)
       17    0.000    0.000    0.001    0.000 axis.py:395(_apply_tickdir)
       39    0.000    0.000    0.000    0.000 npyimpl.py:528(<listcomp>)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1(<module>)
       96    0.000    0.000    0.000    0.000 lines.py:1262(set_markersize)
       25    0.000    0.000    0.000    0.000 dtypes.py:30(_add_dtype_helper)
      172    0.000    0.000    0.000    0.000 typeinfer.py:993(_mangle_arg_name)
    80/49    0.000    0.000    0.000    0.000 ssa.py:456(_find_def_from_bottom)
        1    0.000    0.000    0.000    0.000 _nanfunctions_impl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _n_a_m_e.py:1(<module>)
      118    0.000    0.000    0.000    0.000 pyparsing.py:2545(__str__)
       54    0.000    0.000    0.001    0.000 core.py:614(filled)
       38    0.000    0.000    0.000    0.000 inline_closurecall.py:81(__init__)
       15    0.000    0.000    0.001    0.000 colorizer.py:53(__init__)
       17    0.000    0.000    0.000    0.000 cbook.py:800(__init__)
        2    0.000    0.000    0.009    0.005 _util.py:1(<module>)
       96    0.000    0.000    0.000    0.000 lines.py:1247(set_markeredgewidth)
       35    0.000    0.000    0.000    0.000 _collections_abc.py:836(keys)
       46    0.000    0.000    0.000    0.000 patches.py:501(set_capstyle)
       11    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
       59    0.000    0.000    0.000    0.000 removerefctpass.py:18(visit_Call)
        3    0.000    0.000    2.646    0.882 dispatcher.py:344(_compile_for_args)
      254    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
      222    0.000    0.000    0.000    0.000 templates.py:1276(Template)
       40    0.000    0.000    0.001    0.000 cloudpickle.py:1260(dump)
       18    0.000    0.000    0.000    0.000 cgutils.py:794(_scalar_pred_against_zero)
        4    0.000    0.000   42.874   10.719 figure.py:3334(savefig)
       34    0.000    0.000    0.000    0.000 cpu_options.py:58(encode)
      424    0.000    0.000    0.000    0.000 shape_base.py:18(_atleast_1d_dispatcher)
       35    0.000    0.000    0.002    0.000 passmanagers.py:643(add_loop_rotate_pass)
       96    0.000    0.000    0.000    0.000 lines.py:506(set_pickradius)
       17    0.000    0.000    0.001    0.000 core.py:3851(filled)
       74    0.000    0.000    0.000    0.000 typeconv.py:66(get_pointer)
      167    0.000    0.000    0.000    0.000 types.py:559(gep)
      183    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
        2    0.000    0.000    0.000    0.000 _constants.py:1(<module>)
       30    0.000    0.000    0.000    0.000 weakref.py:370(remove)
       34    0.000    0.000    0.002    0.000 base.py:983(_make_helper)
       56    0.000    0.000    0.000    0.000 lines.py:968(_get_markerfacecolor)
       25    0.000    0.000    0.001    0.000 pythonapi.py:634(float_as_double)
        7    0.000    0.000    0.000    0.000 extending.py:190(decorate)
        4    0.000    0.000    0.004    0.001 arrayobj.py:4316(_parse_shape)
      369    0.000    0.000    0.000    0.000 controlflow.py:476(<genexpr>)
       48    0.000    0.000    0.000    0.000 transforms.py:134(__setstate__)
       26    0.000    0.000    0.000    0.000 path.py:688(to_polygons)
      236    0.000    0.000    0.000    0.000 ir_utils.py:714(<setcomp>)
      128    0.000    0.000    0.000    0.000 typeinfer.py:179(__init__)
      158    0.000    0.000    0.000    0.000 typing.py:1143(<genexpr>)
      130    0.000    0.000    0.000    0.000 text.py:317(get_rotation_mode)
      364    0.000    0.000    0.000    0.000 registry.py:10(__init__)
        4    0.000    0.000    0.000    0.000 _base.py:922(_set_lim_and_transforms)
       76    0.000    0.000    0.000    0.000 dataclasses.py:367(field)
       77    0.000    0.000    0.000    0.000 npyimpl.py:462(_unpack_output_types)
       34    0.000    0.000    0.001    0.000 postproc.py:235(remove_dels)
        2    0.000    0.000    0.001    0.000 cmathimpl.py:1(<module>)
        9    0.000    0.000    0.000    0.000 old_models.py:439(__init__)
       35    0.000    0.000    0.000    0.000 llvm_pass_timings.py:288(__init__)
       18    0.000    0.000    0.001    0.000 pyparsing.py:1283(_trim_arity)
       76    0.000    0.000    0.000    0.000 controlflow.py:73(__ne__)
       74    0.000    0.000    0.000    0.000 target_extension.py:76(resolve_dispatcher_from_str)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1370(<dictcomp>)
       96    0.000    0.000    0.000    0.000 lines.py:551(set_markevery)
       21    0.000    0.000    0.001    0.000 pythonapi.py:1148(string_from_string)
      384    0.000    0.000    0.000    0.000 fromnumeric.py:1909(_ravel_dispatcher)
       92    0.000    0.000    0.000    0.000 dispatcher.py:178(__enter__)
      170    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       90    0.000    0.000    0.000    0.000 __init__.py:430(_replace)
       30    0.000    0.000    0.001    0.000 colorizer.py:592(_get_colorizer)
       45    0.000    0.000    0.000    0.000 controlflow.py:375(_remove_node_edges)
      113    0.000    0.000    0.000    0.000 byteflow.py:2057(get_outgoing_edgepushed)
        2    0.000    0.000    0.007    0.004 module.py:1(<module>)
       18    0.000    0.000    0.000    0.000 containers.py:347(__repr__)
      203    0.000    0.000    0.000    0.000 functions.py:502(key)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:421(spec_from_loader)
       30    0.000    0.000    0.000    0.000 npyimpl.py:767(register_binary_operator_kernel)
      184    0.000    0.000    0.000    0.000 event.py:276(done)
       20    0.000    0.000    0.000    0.000 npytypes.py:263(__init__)
       14    0.000    0.000    0.001    0.000 PngImagePlugin.py:1066(putchunk)
       24    0.000    0.000    0.001    0.000 _arraysetops_impl.py:145(unique)
       88    0.000    0.000    0.000    0.000 callconv.py:822(<listcomp>)
       19    0.000    0.000    0.000    0.000 backend_pdf.py:2549(pop)
        8    0.000    0.000    0.024    0.003 __init__.py:99(intersecting_geometries)
       64    0.000    0.000    0.001    0.000 _base.py:3898(get_ybound)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:973(sort)
       25    0.000    0.000    0.001    0.000 pythonapi.py:624(number_float)
        1    0.000    0.000    0.000    0.000 {method 'decompress' of 'zlib.Decompress' objects}
      234    0.000    0.000    0.000    0.000 transforms.py:1329(<genexpr>)
       33    0.000    0.000    0.000    0.000 functions.py:679(__init__)
        1    0.000    0.000    0.017    0.017 otTables.py:1(<module>)
       84    0.000    0.000    0.000    0.000 pyparsing.py:2828(__init__)
       48    0.000    0.000    0.000    0.000 artist.py:266(<genexpr>)
        1    0.000    0.000    0.000    0.000 array_exprs.py:191(apply)
        1    0.000    0.000    0.000    0.000 config.py:179(process_environ)
       12    0.000    0.000    0.000    0.000 typeinfer.py:381(__call__)
        1    0.000    0.000    0.000    0.000 crs.py:1916(RotatedPole)
        1    0.000    0.000    0.000    0.000 _add_docstring.py:27(_parse_docstrings)
      120    0.000    0.000    0.000    0.000 types.py:637(_wrap_packed)
       86    0.000    0.000    0.000    0.000 ast.py:267(iter_child_nodes)
       43    0.000    0.000    0.000    0.000 dataclasses.py:400(_tuple_str)
       38    0.000    0.000    0.000    0.000 context.py:662(unify_types)
        4    0.000    0.000    0.048    0.012 backend_pdf.py:955(writeFonts)
      288    0.000    0.000    0.000    0.000 templates.py:57(pysig)
    64/55    0.000    0.000    0.003    0.000 _base.py:3645(get_xbound)
       12    0.000    0.000    0.002    0.000 dataclasses.py:598(_frozen_get_del_attr)
       24    0.000    0.000    0.000    0.000 geoaxes.py:76(__init__)
       56    0.000    0.000    0.001    0.000 _docscrape.py:573(dedent_lines)
       10    0.000    0.000    0.000    0.000 cbook.py:597(_get_data_path)
      207    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.set_compatible}
       90    0.000    0.000    0.000    0.000 arraydecl.py:154(keeps_contiguity)
       29    0.000    0.000    0.000    0.000 crs.py:62(__init__)
       90    0.000    0.000    0.000    0.000 __init__.py:211(matches)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'ImagingCore' objects}
       12    0.000    0.000    0.001    0.000 collections.py:1651(set_segments)
       32    0.000    0.000    0.002    0.000 _docscrape.py:212(_read_sections)
       32    0.000    0.000    0.000    0.000 axis.py:189(_set_labelrotation)
       35    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
       28    0.000    0.000    0.000    0.000 backend_pdf.py:2514(hatch_cmd)
       24    0.000    0.000    0.000    0.000 pyparsing.py:852(__iadd__)
        1    0.000    0.000    0.138    0.138 figure.py:1(<module>)
      267    0.000    0.000    0.000    0.000 base.py:806(get_dummy_type)
        2    0.000    0.000    0.000    0.000 Image.py:1333(getcolors)
      211    0.000    0.000    0.000    0.000 {built-in method math.sin}
        1    0.000    0.000    0.004    0.004 ssl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:540(PurePath)
       96    0.000    0.000    0.000    0.000 typeinfer.py:797(<genexpr>)
       16    0.000    0.000    0.002    0.000 spines.py:433(linear_spine)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
      225    0.000    0.000    0.000    0.000 {built-in method math.radians}
      294    0.000    0.000    0.006    0.000 ffi.py:132(_lib)
        4    0.000    0.000    0.002    0.001 backend_bases.py:3494(new_figure_manager)
    24/12    0.000    0.000    0.001    0.000 transforms.py:2439(inverted)
        4    0.000    0.000    0.001    0.000 backend_pdf.py:768(newPage)
        1    0.000    0.000    0.001    0.001 _type1font.py:1(<module>)
    63/52    0.000    0.000    0.000    0.000 transforms.py:2377(__eq__)
        8    0.000    0.000    0.000    0.000 multipolygon.py:49(__new__)
       15    0.000    0.000    0.001    0.000 transforms.py:10(visit_Function)
       54    0.000    0.000    0.000    0.000 containers.py:217(__iter__)
        1    0.000    0.000    0.114    0.114 array_exprs.py:354(_lower_array_expr)
      133    0.000    0.000    0.000    0.000 codegen.py:560(_raise_if_finalized)
      113    0.000    0.000    0.000    0.000 byteflow.py:1858(find_initial_try_block)
       40    0.000    0.000    0.000    0.000 ssa.py:140(_get_scope)
      352    0.000    0.000    0.000    0.000 typeinfer.py:682(get_call_signature)
       23    0.000    0.000    0.000    0.000 backend_pdf.py:2510(alpha_cmd)
       61    0.000    0.000    0.000    0.000 templates.py:829(get_impl_key)
       40    0.000    0.000    0.000    0.000 cloudpickle.py:195(_is_registered_pickle_by_value)
       98    0.000    0.000    0.002    0.000 artist.py:1215(update)
        1    0.000    0.000    0.000    0.000 _dia.py:19(_dia_base)
       44    0.000    0.000    0.000    0.000 transforms.py:2317(blended_transform_factory)
       12    0.000    0.000    0.000    0.000 misc.py:306(get_call_signatures)
      324    0.000    0.000    0.000    0.000 fromnumeric.py:2023(_nonzero_dispatcher)
       17    0.000    0.000    0.000    0.000 _base.py:1013(get_xaxis_text2_transform)
       82    0.000    0.000    0.002    0.000 removerefctpass.py:51(valid_input)
       34    0.000    0.000    0.000    0.000 lowering.py:141(post_lower)
       50    0.000    0.000    0.000    0.000 _internal.py:893(_ufunc_doc_signature_formatter)
       34    0.000    0.000    0.000    0.000 callconv.py:108(init_call_helper)
       21    0.000    0.000    0.001    0.000 pythonapi.py:334(err_write_unraisable)
       42    0.000    0.000    0.000    0.000 ir.py:436(build_tuple)
      156    0.000    0.000    0.000    0.000 cbook.py:2337(_is_tensorflow_array)
        1    0.000    0.000    0.000    0.000 shapefile.py:911(Reader)
        1    0.000    0.000    0.058    0.058 backend_bases.py:1(<module>)
       16    0.000    0.000    0.000    0.000 bezier.py:15(_comb)
        5    0.000    0.000    0.002    0.000 arrayobj.py:4320(safecast_intp)
       78    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
       36    0.000    0.000    0.000    0.000 _collections_abc.py:828(__contains__)
       44    0.000    0.000    0.000    0.000 artist.py:1248(<dictcomp>)
       34    0.000    0.000    0.000    0.000 untyped_passes.py:98(run_pass)
       18    0.000    0.000    0.005    0.000 axis.py:1523(get_majorticklocs)
       38    0.000    0.000    0.000    0.000 byteflow.py:316(__init__)
        1    0.000    0.000    0.004    0.004 generator_methods.py:1(<module>)
      114    0.000    0.000    0.000    0.000 axis.py:1797(have_units)
     56/4    0.000    0.000    0.000    0.000 backend_pdf.py:807(toStr)
       25    0.000    0.000    0.000    0.000 crs.py:155(_is_epsg_code)
       17    0.000    0.000    0.000    0.000 dataclasses.py:227(_recursive_repr)
        8    0.000    0.000    0.001    0.000 _base.py:3464(tick_params)
      104    0.000    0.000    0.000    0.000 axis.py:757(get_scale)
       98    0.000    0.000    0.000    0.000 typeinfer.py:696(__init__)
        5    0.000    0.000    0.001    0.000 decorator.py:177(create)
       33    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
      246    0.000    0.000    0.000    0.000 functools.py:668(<listcomp>)
        1    0.000    0.000    0.000    0.000 random.py:1(<module>)
       62    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
       35    0.000    0.000    0.000    0.000 transforms.py:239(x0)
       17    0.000    0.000    0.001    0.000 traceback.py:216(extract_stack)
       19    0.000    0.000    0.000    0.000 old_numbers.py:619(real_sub_impl)
       78    0.000    0.000    0.000    0.000 __init__.py:383(_from_text)
       84    0.000    0.000    0.000    0.000 templates.py:1318(<genexpr>)
       34    0.000    0.000    0.000    0.000 targetconfig.py:249(<listcomp>)
       20    0.000    0.000    0.000    0.000 abstract.py:177(__call__)
       19    0.000    0.000    0.000    0.000 backend_pdf.py:2542(push)
