0.0,5565.696264243689,30.89246466157023,792434.7642856035,10122,10548,CZ-6A DEB,CZ-6A DEB
0.0,9702.777052131256,6.779855503454542,831483.778927681,10452,10478,CZ-6A DEB,CZ-6A DEB
0.0,5013.832320588439,3.6385907510693003,434263.29392858036,15989,15996,STARLINK-31447,STARLINK-31455
0.05,5567.834997611539,30.895901352361612,792433.8167436896,10122,10548,CZ-6A DEB,CZ-6A DEB
0.05,9702.896256018857,6.779444861468685,831481.6859802296,10452,10478,CZ-6A DEB,CZ-6A DEB
0.05,5013.942895196609,3.638837107681048,434263.05096548796,15989,15996,STARLINK-31447,STARLINK-31455
0.1,5569.974742127355,30.8993384061744,792432.8692652546,10122,10548,CZ-6A DEB,CZ-6A DEB
0.1,9703.015442295477,6.779034216132248,831479.593035725,10452,10478,CZ-6A DEB,CZ-6A DEB
0.1,5014.053491691834,3.6390834831170116,434262.8080185931,15989,15996,STARLINK-31447,STARLINK-31455
0.15000000000000002,5572.11549668052,30.902775822869504,792431.9218503069,10122,10548,CZ-6A DEB,CZ-6A DEB
0.15000000000000002,9703.134610960766,6.778623567444634,831477.5000941688,10452,10478,CZ-6A DEB,CZ-6A DEB
0.15000000000000002,5014.164110070302,3.6393298773782385,434262.5650878977,15989,15996,STARLINK-31447,STARLINK-31455
0.2,5574.257260159647,30.90621360230269,792430.9744988447,10122,10548,CZ-6A DEB,CZ-6A DEB
0.2,9703.253762018188,6.778212915411089,831475.4071555743,10452,10478,CZ-6A DEB,CZ-6A DEB
0.2,5014.274750335702,3.6395762904600097,434262.3221733989,15989,15996,STARLINK-31447,STARLINK-31455
0.25,5576.400031454014,30.90965174434058,792430.0272108745,10122,10548,CZ-6A DEB,CZ-6A DEB
0.25,9703.372895461964,6.777802260029343,831473.3142199386,10452,10478,CZ-6A DEB,CZ-6A DEB
0.25,5014.38541248132,3.6398227223510142,434262.0792751014,15989,15996,STARLINK-31447,STARLINK-31455
0.3,5578.543809454832,30.913090248834006,792429.0799863953,10122,10548,CZ-6A DEB,CZ-6A DEB
0.3,9703.492011293942,6.7773916013086035,831471.2212872719,10452,10478,CZ-6A DEB,CZ-6A DEB
0.3,5014.496096504587,3.640069173048183,434261.8363930052,15989,15996,STARLINK-31447,STARLINK-31455
0.35,5580.688593055665,30.916529115648963,792428.13282541,10122,10548,CZ-6A DEB,CZ-6A DEB
0.35,9703.61110951243,6.776980939246646,831469.1283575799,10452,10478,CZ-6A DEB,CZ-6A DEB
0.35,5014.60680240873,3.640315642553213,434261.5935271075,15989,15996,STARLINK-31447,STARLINK-31455
0.39999999999999997,5582.834381149963,30.91996834464079,792427.1857279241,10122,10548,CZ-6A DEB,CZ-6A DEB
0.39999999999999997,9703.730190117483,6.776570273848376,831467.0354308663,10452,10478,CZ-6A DEB,CZ-6A DEB
0.39999999999999997,5014.717530190786,3.6405621308560234,434261.35067741387,15989,15996,STARLINK-31447,STARLINK-31455
0.44999999999999996,5584.981172631841,30.92340793567348,792426.2386939367,10122,10548,CZ-6A DEB,CZ-6A DEB
0.44999999999999996,9703.849253108448,6.776159605115896,831464.9425071385,10452,10478,CZ-6A DEB,CZ-6A DEB
0.44999999999999996,5014.828279844487,3.6408086379485596,434261.1078439234,15989,15996,STARLINK-31447,STARLINK-31455
0.49999999999999994,5587.128966395965,30.926847888600733,792425.2917234506,10122,10548,CZ-6A DEB,CZ-6A DEB
0.49999999999999994,9703.968298484417,6.775748933053564,831462.8495864002,10452,10478,CZ-6A DEB,CZ-6A DEB
0.49999999999999994,5014.93905137521,3.641055163830436,434260.8650266342,15989,15996,STARLINK-31447,STARLINK-31455
0.5499999999999999,5589.277761344475,30.930288203285944,792424.3448164705,10122,10548,CZ-6A DEB,CZ-6A DEB
0.5499999999999999,9704.087326245082,6.7753382576600565,831460.756668658,10452,10478,CZ-6A DEB,CZ-6A DEB
0.5499999999999999,5015.049844776052,3.6413017084944954,434260.62222555,15989,15996,STARLINK-31447,STARLINK-31455
0.6,5591.427556368711,30.933728879587616,792423.3979729982,10122,10548,CZ-6A DEB,CZ-6A DEB
0.6,9704.206336389627,6.774927578942031,831458.6637539165,10452,10478,CZ-6A DEB,CZ-6A DEB
0.6,5015.160660046656,3.6415482719395498,434260.37944067083,15989,15996,STARLINK-31447,STARLINK-31455
0.65,5593.5783503729,30.937169917366862,792422.4511930328,10122,10548,CZ-6A DEB,CZ-6A DEB
0.65,9704.325328918558,6.774516896899554,831456.5708421832,10452,10478,CZ-6A DEB,CZ-6A DEB
0.65,5015.271497184059,3.6417948541537903,434260.1366719976,15989,15996,STARLINK-31447,STARLINK-31455
0.7000000000000001,5595.730142256929,30.940611316481792,792421.5044765826,10122,10548,CZ-6A DEB,CZ-6A DEB
0.7000000000000001,9704.444303827766,6.774106211536793,831454.4779334618,10452,10478,CZ-6A DEB,CZ-6A DEB
0.7000000000000001,5015.382356191557,3.6420414551371914,434259.8939195303,15989,15996,STARLINK-31447,STARLINK-31455
0.7500000000000001,5597.882930921057,30.944053076793505,792420.5578236431,10122,10548,CZ-6A DEB,CZ-6A DEB
0.7500000000000001,9704.56326112077,6.773695522857018,831452.3850277597,10452,10478,CZ-6A DEB,CZ-6A DEB
0.7500000000000001,5015.493237061837,3.6422880748854327,434259.6511832718,15989,15996,STARLINK-31447,STARLINK-31455
0.8000000000000002,5600.036715268333,30.947495198158396,792419.6112342225,10122,10548,CZ-6A DEB,CZ-6A DEB
0.8000000000000002,9704.682200795784,6.773284830857534,831450.2921250816,10452,10478,CZ-6A DEB,CZ-6A DEB
